alpha,step,loss,accuracy,first_nonfinite
1.0,108,0.0007051660213619471,1.0,
1.0,109,0.0006523255724459887,1.0,
1.0,110,0.0006050802767276764,1.0,
1.0,111,0.0005613079410977662,1.0,
1.0,112,0.0005211274838075042,1.0,
1.0,113,0.0004843074129894376,1.0,
1.0,114,0.0004515281761996448,1.0,
1.0,115,0.00042272068094462156,1.0,
1.0,116,0.00039768696296960115,1.0,
1.0,117,0.0003749535826500505,1.0,
1.0,118,0.00035389780532568693,1.0,
1.0,119,0.00033384503331035376,1.0,
1.0,120,0.0003149897383991629,1.0,
1.0,121,0.000297276972560212,1.0,
1.0,122,0.0002806656120810658,1.0,
1.0,123,0.00026537265512160957,1.0,
1.0,124,0.0002512217324692756,1.0,
1.0,125,0.00023814816086087376,1.0,
1.0,126,0.00022595962218474597,1.0,
1.0,127,0.00021454518719110638,1.0,
1.0,128,0.00020405719988048077,1.0,
1.0,129,0.00019403871556278318,1.0,
1.0,130,0.0001849846594268456,1.0,
1.0,131,0.00017664060578681529,1.0,
1.0,132,0.00016865070210769773,1.0,
1.0,133,0.00016100271022878587,1.0,
1.0,134,0.00015372414782177657,1.0,
1.0,135,0.00014687945076730102,1.0,
1.0,136,0.00014055937936063856,1.0,
1.0,137,0.00013470929116010666,1.0,
1.0,138,0.00012924306793138385,1.0,
1.0,139,0.00012406180030666292,1.0,
1.0,140,0.00011908283340744674,1.0,
1.0,141,0.00011430464655859396,1.0,
1.0,142,0.00010974719771184027,1.0,
1.0,143,0.00010540630319155753,1.0,
1.0,144,0.00010130753798875958,1.0,
1.0,145,9.743874397827312e-05,1.0,
1.0,146,9.386058809468523e-05,1.0,
1.0,147,9.038051939569414e-05,1.0,
1.0,148,8.69893265189603e-05,1.0,
1.0,149,8.373602759093046e-05,1.0,
1.0,150,8.066230657277629e-05,1.0,
1.5,0,189359.34375,0.3333333432674408,
1.5,1,45588.23828125,0.3333333432674408,
1.5,2,30382.28125,0.33222222328186035,
1.5,3,12726.416015625,0.34555554389953613,
1.5,4,16173.2197265625,0.3333333432674408,
1.5,5,6503.099609375,0.46000000834465027,
1.5,6,6167.89208984375,0.5144444704055786,
1.5,7,5622.7646484375,0.46222221851348877,
1.5,8,3408.560546875,0.5177778005599976,
1.5,9,1763.612548828125,0.49888888001441956,
1.5,10,2153.0498046875,0.5122222304344177,
1.5,11,1898.8809814453125,0.5088889002799988,
1.5,12,1472.65283203125,0.4744444489479065,
1.5,13,1178.6314697265625,0.4833333194255829,
1.5,14,1379.7701416015625,0.5155555605888367,
1.5,15,1199.14892578125,0.5222222208976746,
1.5,16,994.1845703125,0.4444444477558136,
1.5,17,948.8423461914062,0.4466666579246521,
1.5,18,899.9323120117188,0.47999998927116394,
1.5,19,737.9322509765625,0.5022222399711609,
1.5,20,717.8173217773438,0.4722222089767456,
1.5,21,577.0361938476562,0.48444443941116333,
1.5,22,535.0158081054688,0.5166666507720947,
1.5,23,407.4648742675781,0.5188888907432556,
1.5,24,512.8991088867188,0.5288888812065125,
1.5,25,385.9991455078125,0.5211111307144165,
1.5,26,410.62725830078125,0.5344444513320923,
1.5,27,343.97772216796875,0.5622222423553467,
1.5,28,357.01995849609375,0.5133333206176758,
1.5,29,280.2320556640625,0.5666666626930237,
1.5,30,265.9109802246094,0.5755555629730225,
1.5,31,280.0032653808594,0.6077777743339539,
1.5,32,196.57101440429688,0.6200000047683716,
1.5,33,213.2584228515625,0.6155555844306946,
1.5,34,240.31222534179688,0.601111114025116,
1.5,35,250.41612243652344,0.596666693687439,
1.5,36,154.6978759765625,0.6222222447395325,
1.5,37,158.69390869140625,0.6499999761581421,
1.5,38,148.77297973632812,0.652222216129303,
1.5,39,117.73474884033203,0.6811110973358154,
1.5,40,120.94575500488281,0.6455555558204651,
1.5,41,121.76505279541016,0.648888885974884,
1.5,42,87.87789916992188,0.6966666579246521,
1.5,43,99.84950256347656,0.7122222185134888,
1.5,44,139.16415405273438,0.7088888883590698,
1.5,45,178.64186096191406,0.7066666483879089,
1.5,46,113.05236053466797,0.7177777886390686,
1.5,47,166.32879638671875,0.6733333468437195,
1.5,48,81.36785888671875,0.7344444394111633,
1.5,49,93.92452239990234,0.742222249507904,
1.5,50,173.63796997070312,0.70333331823349,
1.5,51,75.92186737060547,0.7444444298744202,
1.5,52,173.82383728027344,0.6966666579246521,
1.5,53,101.03730773925781,0.7555555701255798,
1.5,54,150.57179260253906,0.7288888692855835,
1.5,55,86.69175720214844,0.79666668176651,
1.5,56,92.79544830322266,0.7855555415153503,
1.5,57,80.19507598876953,0.7733333110809326,
1.5,58,102.77728271484375,0.75,
1.5,59,121.53633880615234,0.75,
1.5,60,108.60430908203125,0.7333333492279053,
1.5,61,199.87448120117188,0.7255555391311646,
1.5,62,101.19588470458984,0.7711111307144165,
1.5,63,161.88209533691406,0.7688888907432556,
1.5,64,183.78164672851562,0.7699999809265137,
1.5,65,110.99332427978516,0.7588889002799988,
1.5,66,246.94190979003906,0.6911110877990723,
1.5,67,63.835487365722656,0.8411111235618591,
1.5,68,183.51763916015625,0.7333333492279053,
1.5,69,81.25224304199219,0.7844444513320923,
1.5,70,111.98426818847656,0.757777750492096,
1.5,71,62.45802688598633,0.7933333516120911,
1.5,72,68.20016479492188,0.8122222423553467,
1.5,73,97.66210174560547,0.8211110830307007,
1.5,74,48.78700637817383,0.8588888645172119,
1.5,75,46.92546463012695,0.8222222328186035,
1.5,76,60.4992790222168,0.7833333611488342,
1.5,77,48.296661376953125,0.8033333420753479,
1.5,78,21.02659797668457,0.903333306312561,
1.5,79,44.1237678527832,0.8700000047683716,
1.5,80,59.85410690307617,0.8388888835906982,
1.5,81,22.838598251342773,0.8999999761581421,
1.5,82,79.54492950439453,0.7833333611488342,
1.5,83,114.60784912109375,0.8188889026641846,
1.5,84,129.69158935546875,0.8100000023841858,
1.5,85,34.25560760498047,0.8644444346427917,
1.5,86,173.16653442382812,0.7300000190734863,
1.5,87,61.0680046081543,0.8222222328186035,
1.5,88,72.33308410644531,0.8233333230018616,
1.5,89,35.06171798706055,0.8411111235618591,
1.5,90,76.83195495605469,0.8277778029441833,
1.5,91,43.42603302001953,0.8488888740539551,
1.5,92,37.71261978149414,0.8811110854148865,
1.5,93,30.700685501098633,0.8711110949516296,
1.5,94,18.5159912109375,0.9077777862548828,
1.5,95,22.26795768737793,0.8811110854148865,
1.5,96,22.4822940826416,0.8888888955116272,
1.5,97,11.824617385864258,0.9311110973358154,
1.5,98,13.845165252685547,0.9166666865348816,
1.5,99,10.45414924621582,0.9311110973358154,
1.5,100,13.165132522583008,0.9255555272102356,
1.5,101,19.483802795410156,0.9011111259460449,
1.5,102,10.804719924926758,0.9222221970558167,
1.5,103,8.444832801818848,0.9422222375869751,
1.5,104,11.059712409973145,0.9399999976158142,
1.5,105,4.832606315612793,0.9622222185134888,
1.5,106,5.964446544647217,0.9577777981758118,
1.5,107,5.750962257385254,0.9577777981758118,
1.5,108,4.605238914489746,0.9677777886390686,
1.5,109,2.786945104598999,0.9800000190734863,
1.5,110,3.6293113231658936,0.9722222089767456,
1.5,111,3.9728293418884277,0.9700000286102295,
1.5,112,1.9355212450027466,0.9766666889190674,
1.5,113,1.7440369129180908,0.9811111092567444,
1.5,114,2.6090011596679688,0.9688888788223267,
1.5,115,2.157745122909546,0.9677777886390686,
1.5,116,0.9282454252243042,0.9855555295944214,
1.5,117,1.4961329698562622,0.9822221994400024,
1.5,118,1.5831714868545532,0.9811111092567444,
1.5,119,0.7881002426147461,0.9888888597488403,
1.5,120,1.0057587623596191,0.9855555295944214,
1.5,121,0.9755531549453735,0.9833333492279053,
1.5,122,0.7721694111824036,0.9833333492279053,
1.5,123,0.9219120740890503,0.9844444394111633,
1.5,124,0.7575886845588684,0.9866666793823242,
1.5,125,0.6577550172805786,0.9855555295944214,
1.5,126,0.6546673774719238,0.9888888597488403,
1.5,127,0.6014991402626038,0.9900000095367432,
1.5,128,0.4773121178150177,0.9877777695655823,
1.5,129,0.4174784719944,0.9877777695655823,
1.5,130,0.24592284858226776,0.992222249507904,
1.5,131,0.5335748791694641,0.9844444394111633,
1.5,132,0.36628496646881104,0.9888888597488403,
1.5,133,0.23607374727725983,0.9933333396911621,
1.5,134,0.26566460728645325,0.9933333396911621,
1.5,135,0.3546313941478729,0.9944444298744202,
1.5,136,0.3702773153781891,0.9933333396911621,
1.5,137,0.19325947761535645,0.995555579662323,
1.5,138,0.17930002510547638,0.9977777600288391,
1.5,139,0.21399661898612976,0.9944444298744202,
1.5,140,0.21928273141384125,0.995555579662323,
1.5,141,0.17192301154136658,0.995555579662323,
1.5,142,0.13984864950180054,0.9977777600288391,
1.5,143,0.3710070848464966,0.992222249507904,
1.5,144,0.12556736171245575,0.9977777600288391,
1.5,145,0.12074677646160126,0.996666669845581,
1.5,146,0.1035514771938324,0.9977777600288391,
1.5,147,0.09139607846736908,0.9977777600288391,
1.5,148,0.10576224327087402,0.995555579662323,
1.5,149,0.0704469159245491,0.9977777600288391,
1.5,150,0.08193547278642654,0.9944444298744202,
